1668,0,0
167,0,0
1687,0,0
1688,0,0
169,0,0
1690,0,0
1691,0,0
1692,0,0
1693,0,0
1694,0,0
1695,0,0
1696,0,0
1697,0,0
1698,0,0
1699,0,0
170,0,0
1700,0,0
1701,0,0
1702,0,0
1703,0,0
1705,0,0
171,0,0
172,0,0
1727,0,0
173,0,0
1730,0,0
1731,0,0
1732,0,0
1736,0,0
1738,0,0
174,0,0
1740,0,0
1741,0,0
1742,0,0
1743,0,0
1744,0,0
1745,0,0
1747,0,0
1748,0,0
1749,0,0
175,0,0
1750,0,0
1751,0,0
1752,0,0
1753,0,0
1756,0,0
1758,0,0
176,0,0
177,0,0
178,0,0
1794,0,0
1795,0,0
1796,0,0
1797,0,0
1798,0,0
1799,0,0
1801,0,0
1802,0,0
1803,0,0
1805,0,0
1806,0,0
1807,0,0
1808,0,0
1811,0,0
1833,0,0
1834,0,0
1837,0,0
1838,0,0
1841,0,0
1842,0,0
1843,0,0
1844,0,0
1845,0,0
1846,0,0
1847,0,0
1848,0,0
1849,0,0
1850,0,0
1851,0,0
1852,0,0
1853,0,0
1854,0,0
1855,0,0
1856,0,0
1857,0,0
1858,0,0
1859,0,0
1860,0,0
1861,0,0
1862,0,0
1863,0,0
1864,0,0
1865,0,0
1899,0,0
1901,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
191,0,0
1910,0,0
1914,0,0
1915,0,0
1937,0,0
1941,0,0
1943,0,0
1945,0,0
1947,0,0
1950,0,0
1953,0,0
1954,0,0
1961,0,0
1962,0,0
1963,0,0
1964,0,0
1965,0,0
1967,0,0
197,0,0
1970,0,0
1971,0,0
1974,0,0
1975,0,0
1978,0,0
1979,0,0
1980,0,0
1981,0,0
1982,0,0
1983,0,0
1984,0,0
1985,0,0
1986,0,0
1987,0,0
1990,0,0
1993,0,0
1994,0,0
1996,0,0
1998,0,0
1999,0,0
2,0,0
20,0,0
200,0,0
2002,0,0
2003,0,0
2005,0,0
2007,0,0
2013,0,0
202,0,0
203,0,0
2035,0,0
2036,0,0
2037,0,0
2038,0,0
2039,0,0
2042,0,0
2044,0,0
2045,0,0
205,0,0
2064,0,0
2066,0,0
2067,0,0
2068,0,0
2069,0,0
2071,0,0
2072,0,0
2073,0,0
2075,0,0
2076,0,0
2078,0,0
2080,0,0
2081,0,0
2082,0,0
21,0,0
2142,0,0
2147,0,0
2148,0,0
2149,0,0
2151,0,0
2152,0,0
2153,0,0
2154,0,0
2157,0,0
2158,0,0
2159,0,0
2160,0,0
217,0,0
218,0,0
219,0,0
2205,0,0
2207,0,0
2213,0,0
2214,0,0
2216,0,0
2219,0,0
222,0,0
2220,0,0
2221,0,0
2222,0,0
2223,0,0
2224,0,0
2229,0,0
223,0,0
2233,0,0
2234,0,0
2237,0,0
2238,0,0
225,0,0
226,0,0
2261,0,0
2262,0,0
2264,0,0
2265,0,0
2266,0,0
2268,0,0
2269,0,0
2272,0,0
2273,0,0
2274,0,0
2278,0,0
2279,0,0
23,0,0
2325,0,0
2326,0,0
2327,0,0
2328,0,0
2334,0,0
2335,0,0
2336,0,0
2337,0,0
2339,0,0
2341,0,0
2342,0,0
2343,0,0
2344,0,0
2346,0,0
2347,0,0
2352,0,0
2353,0,0
2356,0,0
2357,0,0
2358,0,0
2360,0,0
2361,0,0
2362,0,0
2364,0,0
2365,0,0
2366,0,0
2367,0,0
2368,0,0
2369,0,0
2370,0,0
2371,0,0
2372,0,0
2373,0,0
2374,0,0
2375,0,0
2417,0,0
2420,0,0
2421,0,0
2423,0,0
2427,0,0
2429,0,0
2459,0,0
2460,0,0
2461,0,0
2462,0,0
2464,0,0
2469,0,0
2471,0,0
2472,0,0
2474,0,0
2476,0,0
2479,0,0
2480,0,0
2485,0,0
2486,0,0
2487,0,0
2488,0,0
2489,0,0
2490,0,0
2491,0,0
2492,0,0
2493,0,0
25,0,0
2512,0,0
2516,0,0
2517,0,0
2518,0,0
2520,0,0
2521,0,0
2522,0,0
2524,0,0
2525,0,0
2526,0,0
2528,0,0
2529,0,0
2530,0,0
2531,0,0
2555,0,0
2556,0,0
2559,0,0
2560,0,0
2561,0,0
2562,0,0
2564,0,0
2569,0,0
2571,0,0
2572,0,0
2573,0,0
2574,0,0
2575,0,0
2576,0,0
2578,0,0
2579,0,0
2580,0,0
2581,0,0
2582,0,0
2583,0,0
2584,0,0
2585,0,0
2586,0,0
2587,0,0
2588,0,0
2589,0,0
2590,0,0
2591,0,0
26,0,0
2609,0,0
2610,0,0
2612,0,0
2613,0,0
2614,0,0
2615,0,0
2617,0,0
2618,0,0
2619,0,0
2620,0,0
2621,0,0
2622,0,0
2623,0,0
2624,0,0
2625,0,0
2626,0,0
2646,0,0
2647,0,0
2648,0,0
2649,0,0
2650,0,0
2651,0,0
2653,0,0
2654,0,0
2656,0,0
2657,0,0
2658,0,0
2659,0,0
2660,0,0
2662,0,0
27,0,0
2706,0,0
2707,0,0
2708,0,0
2709,0,0
2710,0,0
2711,0,0
2712,0,0
2713,0,0
2714,0,0
2715,0,0
2717,0,0
2718,0,0
2719,0,0
2722,0,0
2723,0,0
2725,0,0
2726,0,0
2727,0,0
2728,0,0
2729,0,0
2730,0,0
2731,0,0
2732,0,0
2733,0,0
2735,0,0
2736,0,0
2738,0,0
2739,0,0
2740,0,0
2741,0,0
2742,0,0
2743,0,0
2744,0,0
2764,0,0
2765,0,0
2766,0,0
2767,0,0
2768,0,0
2770,0,0
2771,0,0
2772,0,0
2773,0,0
2775,0,0
2776,0,0
2778,0,0
2779,0,0
2780,0,0
2781,0,0
2782,0,0
2783,0,0
2824,0,0
2825,0,0
2826,0,0
2831,0,0
2832,0,0
2833,0,0
2835,0,0
2836,0,0
2837,0,0
2838,0,0
2839,0,0
2840,0,0
2841,0,0
2843,0,0
285,0,0
2864,0,0
2866,0,0
2868,0,0
2878,0,0
289,0,0
2900,0,0
2901,0,0
2902,0,0
2903,0,0
2904,0,0
2905,0,0
2906,0,0
2907,0,0
2908,0,0
291,0,0
2910,0,0
2914,0,0
2916,0,0
292,0,0
293,0,0
2942,0,0
2943,0,0
2944,0,0
2945,0,0
2947,0,0
2948,0,0
295,0,0
2950,0,0
2951,0,0
2952,0,0
2953,0,0
2954,0,0
2975,0,0
2976,0,0
2977,0,0
2978,0,0
298,0,0
2980,0,0
2983,0,0
2984,0,0
2985,0,0
2986,0,0
2987,0,0
2988,0,0
2989,0,0
299,0,0
2992,0,0
2993,0,0
30,0,0
300,0,0
3032,0,0
3033,0,0
3036,0,0
3037,0,0
3039,0,0
3041,0,0
3042,0,0
3043,0,0
3044,0,0
3046,0,0
3047,0,0
3048,0,0
3049,0,0
3050,0,0
3051,0,0
3052,0,0
3054,0,0
3055,0,0
3058,0,0
3060,0,0
3061,0,0
3062,0,0
31,0,0
3103,0,0
3104,0,0
3105,0,0
3106,0,0
3107,0,0
3108,0,0
3110,0,0
3111,0,0
3112,0,0
3113,0,0
3114,0,0
3115,0,0
3116,0,0
3117,0,0
3118,0,0
3119,0,0
3120,0,0
3142,0,0
3143,0,0
3144,0,0
3145,0,0
3146,0,0
3147,0,0
3148,0,0
3149,0,0
3150,0,0
3151,0,0
3152,0,0
3153,0,0
3154,0,0
3157,0,0
3158,0,0
3159,0,0
3164,0,0
3165,0,0
3166,0,0
3170,0,0
3171,0,0
3172,0,0
3173,0,0
3174,0,0
3175,0,0
3176,0,0
3177,0,0
3178,0,0
3181,0,0
3183,0,0
3184,0,0
3185,0,0
3187,0,0
3188,0,0
3189,0,0
3190,0,0
3191,0,0
3193,0,0
3194,0,0
3195,0,0
3196,0,0
3197,0,0
3198,0,0
3199,0,0
3200,0,0
3201,0,0
3202,0,0
3203,0,0
3204,0,0
3205,0,0
3206,0,0
3208,0,0
3209,0,0
3210,0,0
3211,0,0
3212,0,0
3213,0,0
3214,0,0
3215,0,0
3236,0,0
3239,0,0
3240,0,0
3242,0,0
3243,0,0
3244,0,0
3249,0,0
3251,0,0
3252,0,0
3253,0,0
3254,0,0
3255,0,0
3258,0,0
3260,0,0
3263,0,0
3264,0,0
3269,0,0
3270,0,0
3274,0,0
3275,0,0
3276,0,0
3277,0,0
3278,0,0
3279,0,0
328,0,0
3281,0,0
3282,0,0
3283,0,0
3284,0,0
3285,0,0
3286,0,0
3287,0,0
3288,0,0
3289,0,0
329,0,0
3290,0,0
3291,0,0
3292,0,0
3293,0,0
33,0,0
332,0,0
333,0,0
334,0,0
335,0,0
3369,0,0
3370,0,0
3371,0,0
3372,0,0
3373,0,0
3374,0,0
3376,0,0
3377,0,0
3378,0,0
3379,0,0
338,0,0
3381,0,0
3382,0,0
3384,0,0
3385,0,0
3386,0,0
3387,0,0
3388,0,0
3389,0,0
339,0,0
3390,0,0
3391,0,0
3392,0,0
3393,0,0
3394,0,0
3395,0,0
3396,0,0
3397,0,0
3399,0,0
340,0,0
3400,0,0
3402,0,0
3403,0,0
3404,0,0
3405,0,0
3407,0,0
3408,0,0
3409,0,0
341,0,0
3410,0,0
3411,0,0
3412,0,0
3413,0,0
3415,0,0
3416,0,0
3417,0,0
3418,0,0
3419,0,0
342,0,0
3420,0,0
3421,0,0
3422,0,0
3423,0,0
3424,0,0
3425,0,0
3426,0,0
343,0,0
344,0,0
3447,0,0
3448,0,0
3449,0,0
345,0,0
3450,0,0
3451,0,0
3452,0,0
3453,0,0
3454,0,0
3455,0,0
3456,0,0
3457,0,0
3458,0,0
346,0,0
3460,0,0
3461,0,0
3462,0,0
3463,0,0
3464,0,0
3465,0,0
3468,0,0
347,0,0
3470,0,0
3472,0,0
3473,0,0
3474,0,0
3475,0,0
3477,0,0
3483,0,0
3484,0,0
349,0,0
35,0,0
350,0,0
351,0,0
3521,0,0
3522,0,0
3523,0,0
3524,0,0
3530,0,0
3532,0,0
3537,0,0
3540,0,0
3542,0,0
3543,0,0
3544,0,0
3545,0,0
3550,0,0
3551,0,0
3553,0,0
3559,0,0
3560,0,0
3561,0,0
3567,0,0
3568,0,0
3570,0,0
3571,0,0
3572,0,0
3573,0,0
3574,0,0
3575,0,0
3577,0,0
3579,0,0
3636,0,0
3637,0,0
3638,0,0
3639,0,0
3641,0,0
3642,0,0
3644,0,0
3645,0,0
3646,0,0
3648,0,0
3649,0,0
3650,0,0
3652,0,0
3653,0,0
3677,0,0
3678,0,0
3679,0,0
3680,0,0
3683,0,0
3685,0,0
3686,0,0
3687,0,0
3688,0,0
3689,0,0
3691,0,0
3692,0,0
3694,0,0
3695,0,0
3696,0,0
3697,0,0
3698,0,0
3699,0,0
37,0,0
3702,0,0
3703,0,0
3705,0,0
3706,0,0
3707,0,0
3708,0,0
3709,0,0
3712,0,0
3771,0,0
3772,0,0
3773,0,0
3774,0,0
3776,0,0
3777,0,0
3781,0,0
3782,0,0
3783,0,0
3785,0,0
3786,0,0
3788,0,0
3789,0,0
3790,0,0
3791,0,0
3792,0,0
3793,0,0
3794,0,0
3795,0,0
3796,0,0
3797,0,0
3798,0,0
3799,0,0
38,0,0
3800,0,0
3801,0,0
3803,0,0
3804,0,0
3805,0,0
3807,0,0
382,0,0
3824,0,0
3825,0,0
3826,0,0
3827,0,0
3828,0,0
3830,0,0
3831,0,0
3832,0,0
3833,0,0
3834,0,0
3836,0,0
3839,0,0
384,0,0
3840,0,0
3841,0,0
3842,0,0
3843,0,0
385,0,0
386,0,0
387,0,0
3878,0,0
3879,0,0
388,0,0
3880,0,0
3882,0,0
3883,0,0
3884,0,0
3885,0,0
3887,0,0
3889,0,0
389,0,0
3891,0,0
3892,0,0
3893,0,0
3895,0,0
390,0,0
392,0,0
3921,0,0
3922,0,0
3923,0,0
3924,0,0
3925,0,0
3926,0,0
3927,0,0
3928,0,0
3929,0,0
393,0,0
3930,0,0
3931,0,0
3933,0,0
3935,0,0
3936,0,0
3937,0,0
3938,0,0
394,0,0
3942,0,0
3945,0,0
3946,0,0
3948,0,0
3949,0,0
395,0,0
3951,0,0
3953,0,0
3954,0,0
3955,0,0
3957,0,0
3958,0,0
396,0,0
3961,0,0
3963,0,0
3964,0,0
3965,0,0
3966,0,0
3967,0,0
3969,0,0
3970,0,0
3971,0,0
3975,0,0
3976,0,0
4003,0,0
4004,0,0
4008,0,0
4009,0,0
4013,0,0
4019,0,0
4020,0,0
4021,0,0
4022,0,0
4027,0,0
4029,0,0
4031,0,0
4035,0,0
4037,0,0
4065,0,0
4076,0,0
4142,0,0
4143,0,0
4146,0,0
4147,0,0
4153,0,0
4155,0,0
4156,0,0
4157,0,0
4167,0,0
4169,0,0
4170,0,0
4198,0,0
4199,0,0
4201,0,0
4202,0,0
4203,0,0
4204,0,0
4206,0,0
4207,0,0
4208,0,0
4209,0,0
4210,0,0
4211,0,0
4213,0,0
4214,0,0
4215,0,0
4281,0,0
4282,0,0
4284,0,0
4285,0,0
4286,0,0
4288,0,0
4289,0,0
4292,0,0
4294,0,0
4295,0,0
4305,0,0
4308,0,0
435,0,0
436,0,0
4362,0,0
4367,0,0
4369,0,0
437,0,0
4371,0,0
4377,0,0
4379,0,0
4381,0,0
4382,0,0
4384,0,0
4385,0,0
4386,0,0
439,0,0
4390,0,0
4392,0,0
4393,0,0
4394,0,0
4395,0,0
4396,0,0
440,0,0
4409,0,0
4416,0,0
4417,0,0
4418,0,0
4419,0,0
442,0,0
4422,0,0
443,0,0
4431,0,0
4438,0,0
444,0,0
4440,0,0
4441,0,0
4443,0,0
4449,0,0
445,0,0
4453,0,0
4454,0,0
4455,0,0
4457,0,0
4459,0,0
4461,0,0
4463,0,0
4464,0,0
4465,0,0
4466,0,0
4467,0,0
448,0,0
449,0,0
4507,0,0
4509,0,0
451,0,0
4510,0,0
4516,0,0
4521,0,0
4530,0,0
4536,0,0
4556,0,0
4558,0,0
456,0,0
4562,0,0
4566,0,0
4567,0,0
4569,0,0
4571,0,0
4572,0,0
4575,0,0
4600,0,0
4601,0,0
4604,0,0
4605,0,0
4606,0,0
4607,0,0
4608,0,0
4609,0,0
4612,0,0
4616,0,0
462,0,0
4621,0,0
4624,0,0
4625,0,0
4627,0,0
4630,0,0
4631,0,0
4634,0,0
4635,0,0
4639,0,0
464,0,0
4643,0,0
4644,0,0
4648,0,0
465,0,0
4652,0,0
467,0,0
469,0,0
4715,0,0
4716,0,0
4718,0,0
4719,0,0
472,0,0
4720,0,0
4724,0,0
4725,0,0
4726,0,0
4727,0,0
4728,0,0
4729,0,0
473,0,0
4730,0,0
4731,0,0
4735,0,0
4737,0,0
474,0,0
4740,0,0
4742,0,0
4743,0,0
4745,0,0
4746,0,0
4748,0,0
4750,0,0
4751,0,0
4752,0,0
476,0,0
4773,0,0
4774,0,0
4776,0,0
4777,0,0
4778,0,0
4779,0,0
478,0,0
4781,0,0
4782,0,0
4783,0,0
4784,0,0
4786,0,0
4788,0,0
4789,0,0
479,0,0
4790,0,0
4791,0,0
4792,0,0
480,0,0
481,0,0
4813,0,0
4814,0,0
4815,0,0
4818,0,0
4819,0,0
482,0,0
4820,0,0
4821,0,0
4822,0,0
4823,0,0
4824,0,0
4827,0,0
4829,0,0
483,0,0
4831,0,0
484,0,0
485,0,0
486,0,0
487,0,0
4875,0,0
4878,0,0
488,0,0
4880,0,0
4882,0,0
4884,0,0
4888,0,0
4889,0,0
489,0,0
4890,0,0
4913,0,0
4915,0,0
4919,0,0
4920,0,0
4922,0,0
4923,0,0
4927,0,0
4952,0,0
4955,0,0
4958,0,0
4961,0,0
4962,0,0
4965,0,0
5001,0,0
5002,0,0
5004,0,0
5006,0,0
5008,0,0
5011,0,0
5013,0,0
5014,0,0
5015,0,0
5019,0,0
5020,0,0
505,0,0
506,0,0
507,0,0
508,0,0
509,0,0
510,0,0
511,0,0
512,0,0
513,0,0
515,0,0
518,0,0
524,0,0
544,0,0
545,0,0
546,0,0
547,0,0
548,0,0
550,0,0
551,0,0
552,0,0
553,0,0
554,0,0
555,0,0
556,0,0
557,0,0
558,0,0
560,0,0
561,0,0
563,0,0
565,0,0
566,0,0
567,0,0
569,0,0
570,0,0
571,0,0
574,0,0
575,0,0
576,0,0
578,0,0
579,0,0
580,0,0
581,0,0
582,0,0
583,0,0
584,0,0
585,0,0
587,0,0
588,0,0
589,0,0
591,0,0
592,0,0
594,0,0
595,0,0
6,0,0
624,0,0
625,0,0
627,0,0
628,0,0
629,0,0
630,0,0
631,0,0
632,0,0
633,0,0
635,0,0
636,0,0
637,0,0
638,0,0
639,0,0
640,0,0
641,0,0
642,0,0
643,0,0
644,0,0
645,0,0
648,0,0
650,0,0
651,0,0
653,0,0
676,0,0
678,0,0
680,0,0
681,0,0
682,0,0
683,0,0
684,0,0
685,0,0
686,0,0
687,0,0
688,0,0
689,0,0
690,0,0
692,0,0
693,0,0
694,0,0
695,0,0
696,0,0
697,0,0
698,0,0
699,0,0
7,0,0
700,0,0
701,0,0
702,0,0
703,0,0
704,0,0
705,0,0
706,0,0
707,0,0
712,0,0
713,0,0
714,0,0
715,0,0
716,0,0
717,0,0
719,0,0
72,0,0
721,0,0
723,0,0
724,0,0
74,0,0
755,0,0
757,0,0
758,0,0
759,0,0
760,0,0
762,0,0
763,0,0
764,0,0
766,0,0
767,0,0
768,0,0
769,0,0
77,0,0
770,0,0
786,0,0
788,0,0
791,0,0
792,0,0
793,0,0
794,0,0
795,0,0
796,0,0
798,0,0
81,0,0
817,0,0
818,0,0
819,0,0
82,0,0
820,0,0
821,0,0
824,0,0
825,0,0
826,0,0
827,0,0
828,0,0
829,0,0
83,0,0
830,0,0
831,0,0
832,0,0
833,0,0
835,0,0
836,0,0
837,0,0
838,0,0
839,0,0
840,0,0
841,0,0
842,0,0
843,0,0
846,0,0
849,0,0
850,0,0
851,0,0
852,0,0
868,0,0
869,0,0
870,0,0
872,0,0
873,0,0
874,0,0
875,0,0
876,0,0
878,0,0
879,0,0
880,0,0
882,0,0
883,0,0
905,0,0
906,0,0
908,0,0
909,0,0
910,0,0
911,0,0
912,0,0
913,0,0
915,0,0
916,0,0
918,0,0
919,0,0
920,0,0
921,0,0
922,0,0
924,0,0
925,0,0
926,0,0
927,0,0
928,0,0
929,0,0
930,0,0
931,0,0
933,0,0
935,0,0
945,0,0
949,0,0
951,0,0
952,0,0
953,0,0
954,0,0
956,0,0
961,0,0
962,0,0
963,0,0
964,0,0
965,0,0
966,0,0
968,0,0
969,0,0
970,0,0
971,0,0
973,0,0
974,0,0
98,0,0
992,0,0
993,0,0
994,0,0
996,0,0
1,0,2
10,0,2
1000,0,2
1001,0,2
1003,0,2
1005,0,2
104,0,2
105,0,2
106,0,2
1068,0,2
1072,0,2
1078,0,2
11,0,2
1102,0,2
1104,0,2
1107,0,2
1108,0,2
1110,0,2
1111,0,2
1135,0,2
1136,0,2
1139,0,2
1142,0,2
1144,0,2
1169,0,2
1172,0,2
1174,0,2
1178,0,2
118,0,2
12,0,2
1220,0,2
1224,0,2
1225,0,2
1226,0,2
1230,0,2
1231,0,2
1250,0,2
1251,0,2
1258,0,2
126,0,2
1262,0,2
127,0,2
128,0,2
1290,0,2
13,0,2
130,0,2
1317,0,2
132,0,2
1323,0,2
134,0,2
135,0,2
1375,0,2
1376,0,2
1377,0,2
138,0,2
139,0,2
1401,0,2
1404,0,2
1405,0,2
1407,0,2
1411,0,2
1417,0,2
143,0,2
1434,0,2
1438,0,2
144,0,2
145,0,2
1456,0,2
1479,0,2
1480,0,2
1481,0,2
1482,0,2
1483,0,2
1484,0,2
1485,0,2
1487,0,2
1491,0,2
1492,0,2
1493,0,2
1494,0,2
1495,0,2
15,0,2
1536,0,2
1545,0,2
1594,0,2
16,0,2
161,0,2
162,0,2
163,0,2
164,0,2
1649,0,2
165,0,2
1652,0,2
1653,0,2
1657,0,2
1658,0,2
1661,0,2
1663,0,2
1664,0,2
1665,0,2
168,0,2
1689,0,2
17,0,2
1704,0,2
1706,0,2
1728,0,2
1729,0,2
1733,0,2
1734,0,2
1754,0,2
1755,0,2
18,0,2
1800,0,2
1804,0,2
1809,0,2
1810,0,2
1812,0,2
1836,0,2
1839,0,2
1840,0,2
1898,0,2
19,0,2
1900,0,2
1902,0,2
1903,0,2
1904,0,2
1909,0,2
1911,0,2
1912,0,2
1913,0,2
192,0,2
193,0,2
1936,0,2
1939,0,2
194,0,2
1940,0,2
1944,0,2
1948,0,2
195,0,2
1952,0,2
1955,0,2
1956,0,2
1957,0,2
1958,0,2
1959,0,2
196,0,2
1960,0,2
1966,0,2
1968,0,2
1972,0,2
1973,0,2
198,0,2
1988,0,2
1989,0,2
199,0,2
1995,0,2
2000,0,2
2001,0,2
2006,0,2
2008,0,2
2009,0,2
201,0,2
2010,0,2
2034,0,2
204,0,2
2040,0,2
2041,0,2
2043,0,2
2046,0,2
2047,0,2
2048,0,2
2065,0,2
2070,0,2
2074,0,2
2077,0,2
2079,0,2
2083,0,2
2141,0,2
2143,0,2
2144,0,2
2145,0,2
2155,0,2
2156,0,2
22,0,2
220,0,2
2203,0,2
2204,0,2
2206,0,2
221,0,2
2217,0,2
2225,0,2
2226,0,2
2227,0,2
2228,0,2
2230,0,2
2231,0,2
2232,0,2
2235,0,2
2236,0,2
2239,0,2
2260,0,2
2263,0,2
2267,0,2
2270,0,2
2271,0,2
2275,0,2
2276,0,2
2277,0,2
2319,0,2
2320,0,2
2321,0,2
2322,0,2
2323,0,2
2324,0,2
2329,0,2
2330,0,2
2331,0,2
2332,0,2
2333,0,2
2338,0,2
2340,0,2
2345,0,2
2348,0,2
2349,0,2
2351,0,2
2354,0,2
2355,0,2
2363,0,2
2424,0,2
2426,0,2
2434,0,2
2458,0,2
2463,0,2
2465,0,2
2466,0,2
2468,0,2
2475,0,2
2477,0,2
2478,0,2
2481,0,2
2482,0,2
2484,0,2
2494,0,2
2513,0,2
2519,0,2
2552,0,2
2553,0,2
2554,0,2
2557,0,2
2558,0,2
2563,0,2
2565,0,2
2566,0,2
2567,0,2
2568,0,2
2570,0,2
2577,0,2
2608,0,2
2611,0,2
2616,0,2
2652,0,2
2655,0,2
2661,0,2
2663,0,2
2664,0,2
2665,0,2
2716,0,2
2720,0,2
2721,0,2
2724,0,2
2734,0,2
2737,0,2
28,0,2
283,0,2
286,0,2
287,0,2
288,0,2
290,0,2
2909,0,2
2911,0,2
2913,0,2
2915,0,2
2917,0,2
2918,0,2
2919,0,2
2938,0,2
2939,0,2
294,0,2
2940,0,2
2949,0,2
2979,0,2
2981,0,2
2990,0,2
2994,0,2
3,0,2
3034,0,2
3040,0,2
3053,0,2
3102,0,2
3156,0,2
3167,0,2
3179,0,2
3182,0,2
3192,0,2
3207,0,2
3259,0,2
3262,0,2
327,0,2
3280,0,2
331,0,2
336,0,2
337,0,2
3375,0,2
3380,0,2
3383,0,2
3398,0,2
34,0,2
3401,0,2
3478,0,2
